province_name,year,month,mean_temp,max_temp,min_temp,precipitation
Sulawesi Tengah,1946,10_Oct,24.58,29.84,19.38,106.28
Sulawesi Tengah,1946,11_Nov,24.34,29.09,19.62,133.48
Sulawesi Tengah,1946,12_Dec,24.24,28.87,19.65,145.07
Sulawesi Tengah,1947,01_Jan,24.1,28.72,19.53,136.1
Sulawesi Tengah,1947,02_Feb,24.13,28.81,19.52,168.28
Sulawesi Tengah,1947,03_Mar,24.19,28.79,19.67,211.28
Sulawesi Tengah,1947,04_Apr,24.23,28.91,19.6,176.11
Sulawesi Tengah,1947,05_May,24.43,28.98,19.92,146.53
Sulawesi Tengah,1947,06_Jun,24.05,28.65,19.52,146.79
Sulawesi Tengah,1947,07_Jul,23.7,28.4,19.06,199.58
Sulawesi Tengah,1947,08_Aug,23.85,28.85,18.92,155.15
Sulawesi Tengah,1947,09_Sep,23.94,28.99,18.94,122.57
Sulawesi Tengah,1947,10_Oct,24.58,29.84,19.38,109.47
Sulawesi Tengah,1947,11_Nov,24.34,29.09,19.62,136.75
Sulawesi Tengah,1947,12_Dec,24.24,28.87,19.65,152.48
Sulawesi Tengah,1948,01_Jan,24.02,28.64,19.44,157.34
Sulawesi Tengah,1948,02_Feb,24.12,28.79,19.51,162.12
Sulawesi Tengah,1948,03_Mar,24.19,28.78,19.67,177.01
Sulawesi Tengah,1948,04_Apr,24.26,28.94,19.63,185.54
Sulawesi Tengah,1948,05_May,24.44,28.99,19.94,155.36
Sulawesi Tengah,1948,06_Jun,24.07,28.67,19.54,179.12
Sulawesi Tengah,1948,07_Jul,23.7,28.4,19.06,171.53
Sulawesi Tengah,1948,08_Aug,23.83,28.83,18.89,127.73
Sulawesi Tengah,1948,09_Sep,23.93,28.98,18.93,93.22
Sulawesi Tengah,1948,10_Oct,24.58,29.84,19.38,100.61
Sulawesi Tengah,1948,11_Nov,24.33,29.08,19.61,139.46
Sulawesi Tengah,1948,12_Dec,24.24,28.87,19.65,146.63
Sulawesi Tengah,1949,01_Jan,24.08,28.7,19.51,155.13
Sulawesi Tengah,1949,02_Feb,24.12,28.8,19.51,175.21
Sulawesi Tengah,1949,03_Mar,23.67,28.26,19.15,148.43
Sulawesi Tengah,1949,04_Apr,23.38,28.06,18.74,193.19
Sulawesi Tengah,1949,05_May,24.41,28.96,19.91,203.5
Sulawesi Tengah,1949,06_Jun,23.41,28.01,18.88,161.24
Sulawesi Tengah,1949,07_Jul,23.68,28.38,19.04,188.16
Sulawesi Tengah,1949,08_Aug,23.83,28.83,18.89,130.38
Sulawesi Tengah,1949,09_Sep,23.93,28.98,18.92,85.75
Sulawesi Tengah,1949,10_Oct,24.58,29.84,19.38,114.28
Sulawesi Tengah,1949,11_Nov,24.19,28.94,19.47,108.78
Sulawesi Tengah,1949,12_Dec,24.24,28.87,19.65,149.22
Sulawesi Tengah,1950,01_Jan,24.17,28.79,19.6,141.09
Sulawesi Tengah,1950,02_Feb,23.67,28.35,19.06,143.53
Sulawesi Tengah,1950,03_Mar,25.07,29.67,20.55,153.06
Sulawesi Tengah,1950,04_Apr,24.27,28.95,19.64,170.75
Sulawesi Tengah,1950,05_May,24.43,28.97,19.93,176.89
Sulawesi Tengah,1950,06_Jun,24.72,29.3,20.19,175.25
Sulawesi Tengah,1950,07_Jul,23.75,28.43,19.11,183.07
Sulawesi Tengah,1950,08_Aug,23.85,28.85,18.92,157.1
Sulawesi Tengah,1950,09_Sep,23.98,29.01,18.99,104.3
Sulawesi Tengah,1950,10_Oct,24.58,29.83,19.39,116.3
Sulawesi Tengah,1950,11_Nov,23.6,28.34,18.89,136.34
Sulawesi Tengah,1950,12_Dec,23.35,27.98,18.75,141.37
Sulawesi Tengah,1951,01_Jan,24.17,28.79,19.6,138.48
Sulawesi Tengah,1951,02_Feb,23.86,28.54,19.25,162.47
Sulawesi Tengah,1951,03_Mar,23.98,28.57,19.45,152.04
Sulawesi Tengah,1951,04_Apr,24.22,28.9,19.59,134.62
Sulawesi Tengah,1951,05_May,24.41,28.95,19.92,181.1
Sulawesi Tengah,1951,06_Jun,24.54,29.12,20.0,157.07
Sulawesi Tengah,1951,07_Jul,23.57,28.26,18.94,219.26
Sulawesi Tengah,1951,08_Aug,23.86,28.86,18.92,110.31
Sulawesi Tengah,1951,09_Sep,23.89,28.92,18.9,103.71
Sulawesi Tengah,1951,10_Oct,24.99,30.25,19.79,108.05
Sulawesi Tengah,1951,11_Nov,24.98,29.73,20.26,141.93
Sulawesi Tengah,1951,12_Dec,24.24,28.88,19.65,116.71
Sulawesi Tengah,1952,01_Jan,24.16,28.78,19.58,156.76
Sulawesi Tengah,1952,02_Feb,24.56,29.23,19.95,190.2
Sulawesi Tengah,1952,03_Mar,23.77,28.37,19.25,213.71
Sulawesi Tengah,1952,04_Apr,24.17,28.85,19.54,166.37
Sulawesi Tengah,1952,05_May,24.39,28.93,19.89,171.84
Sulawesi Tengah,1952,06_Jun,23.9,28.48,19.36,196.08
Sulawesi Tengah,1952,07_Jul,23.65,28.34,19.02,173.3
Sulawesi Tengah,1952,08_Aug,23.78,28.77,18.85,144.37
Sulawesi Tengah,1952,09_Sep,24.27,29.31,19.28,92.38
Sulawesi Tengah,1952,10_Oct,24.64,29.89,19.44,114.68
Sulawesi Tengah,1952,11_Nov,23.84,28.59,19.12,163.73
Sulawesi Tengah,1952,12_Dec,24.0,28.63,19.41,178.52
Sulawesi Tengah,1953,01_Jan,24.05,28.67,19.48,178.87
Sulawesi Tengah,1953,02_Feb,23.96,28.64,19.35,136.08
Sulawesi Tengah,1953,03_Mar,24.1,28.69,19.57,159.73
Sulawesi Tengah,1953,04_Apr,24.38,29.06,19.74,171.14
Sulawesi Tengah,1953,05_May,24.38,28.94,19.88,175.4
Sulawesi Tengah,1953,06_Jun,24.55,29.14,20.02,152.09
Sulawesi Tengah,1953,07_Jul,23.54,28.24,18.9,208.83
Sulawesi Tengah,1953,08_Aug,23.74,28.74,18.81,114.41
Sulawesi Tengah,1953,09_Sep,24.32,29.36,19.31,85.85
Sulawesi Tengah,1953,10_Oct,25.11,30.37,19.91,110.42
Sulawesi Tengah,1953,11_Nov,23.95,28.7,19.23,180.43
Sulawesi Tengah,1953,12_Dec,24.24,28.88,19.63,136.42
Sulawesi Tengah,1954,01_Jan,24.13,28.78,19.54,150.24
Sulawesi Tengah,1954,02_Feb,24.24,28.93,19.61,150.56
Sulawesi Tengah,1954,03_Mar,24.01,28.61,19.47,180.71
Sulawesi Tengah,1954,04_Apr,24.5,29.2,19.87,212.4
Sulawesi Tengah,1954,05_May,24.28,28.84,19.78,191.06
Sulawesi Tengah,1954,06_Jun,24.12,28.72,19.58,207.54
Sulawesi Tengah,1954,07_Jul,23.55,28.24,18.91,170.84
Sulawesi Tengah,1954,08_Aug,23.73,28.74,18.79,228.34
Sulawesi Tengah,1954,09_Sep,23.86,28.92,18.85,109.58
Sulawesi Tengah,1954,10_Oct,24.2,29.47,18.98,108.95
Sulawesi Tengah,1954,11_Nov,23.5,28.25,18.78,146.49
Sulawesi Tengah,1954,12_Dec,23.78,28.41,19.19,147.64
Sulawesi Tengah,1955,01_Jan,24.03,28.65,19.45,166.89
Sulawesi Tengah,1955,02_Feb,23.86,28.54,19.25,164.93
Sulawesi Tengah,1955,03_Mar,24.2,28.8,19.66,161.02
Sulawesi Tengah,1955,04_Apr,24.23,28.92,19.6,211.07
Sulawesi Tengah,1955,05_May,24.31,28.86,19.81,203.09
Sulawesi Tengah,1955,06_Jun,23.8,28.4,19.27,193.54
Sulawesi Tengah,1955,07_Jul,23.55,28.25,18.91,283.36
Sulawesi Tengah,1955,08_Aug,23.77,28.77,18.83,160.16
Sulawesi Tengah,1955,09_Sep,23.92,28.97,18.92,131.25
Sulawesi Tengah,1955,10_Oct,24.38,29.65,19.18,114.4
Sulawesi Tengah,1955,11_Nov,23.54,28.29,18.82,146.42
Sulawesi Tengah,1955,12_Dec,23.97,28.61,19.38,150.76
Sulawesi Tengah,1956,01_Jan,23.95,28.57,19.38,155.6
Sulawesi Tengah,1956,02_Feb,24.06,28.74,19.43,139.07
Sulawesi Tengah,1956,03_Mar,24.13,28.73,19.6,142.31
Sulawesi Tengah,1956,04_Apr,24.38,29.06,19.75,206.5
Sulawesi Tengah,1956,05_May,24.18,28.72,19.68,170.64
Sulawesi Tengah,1956,06_Jun,23.81,28.4,19.26,168.68
Sulawesi Tengah,1956,07_Jul,23.48,28.18,18.83,191.11
Sulawesi Tengah,1956,08_Aug,23.67,28.67,18.73,267.89
Sulawesi Tengah,1956,09_Sep,23.59,28.65,18.58,85.65
Sulawesi Tengah,1956,10_Oct,23.95,29.21,18.75,120.29
Sulawesi Tengah,1956,11_Nov,23.85,28.6,19.12,163.81
Sulawesi Tengah,1956,12_Dec,23.42,28.05,18.82,142.23
Sulawesi Tengah,1957,01_Jan,23.97,28.61,19.38,178.27
Sulawesi Tengah,1957,02_Feb,23.84,28.52,19.21,158.3
Sulawesi Tengah,1957,03_Mar,24.2,28.79,19.67,183.24
Sulawesi Tengah,1957,04_Apr,24.6,29.29,19.97,135.51
Sulawesi Tengah,1957,05_May,24.43,28.98,19.93,184.46
Sulawesi Tengah,1957,06_Jun,24.5,29.1,19.95,165.98
Sulawesi Tengah,1957,07_Jul,23.71,28.41,19.07,176.64
Sulawesi Tengah,1957,08_Aug,23.84,28.83,18.9,193.77
Sulawesi Tengah,1957,09_Sep,23.59,28.64,18.59,76.88
Sulawesi Tengah,1957,10_Oct,24.78,30.04,19.58,100.06
Sulawesi Tengah,1957,11_Nov,24.37,29.12,19.65,129.87
Sulawesi Tengah,1957,12_Dec,24.22,28.86,19.63,185.34
Sulawesi Tengah,1958,01_Jan,24.24,28.86,19.65,140.93
Sulawesi Tengah,1958,02_Feb,24.35,29.03,19.72,158.09
Sulawesi Tengah,1958,03_Mar,24.84,29.43,20.31,196.74
Sulawesi Tengah,1958,04_Apr,24.53,29.21,19.9,181.13
Sulawesi Tengah,1958,05_May,24.47,29.02,19.97,161.58
Sulawesi Tengah,1958,06_Jun,24.14,28.74,19.59,146.59
Sulawesi Tengah,1958,07_Jul,23.76,28.46,19.1,154.29
Sulawesi Tengah,1958,08_Aug,23.82,28.82,18.89,204.53
Sulawesi Tengah,1958,09_Sep,23.92,28.97,18.92,78.75
Sulawesi Tengah,1958,10_Oct,24.35,29.61,19.15,111.23
Sulawesi Tengah,1958,11_Nov,24.22,28.97,19.51,130.41
Sulawesi Tengah,1958,12_Dec,24.12,28.75,19.53,145.27
Sulawesi Tengah,1959,01_Jan,24.03,28.65,19.44,154.89
Sulawesi Tengah,1959,02_Feb,24.14,28.82,19.51,152.05
Sulawesi Tengah,1959,03_Mar,23.95,28.54,19.43,185.79
Sulawesi Tengah,1959,04_Apr,24.13,28.81,19.5,171.62
Sulawesi Tengah,1959,05_May,24.38,28.93,19.88,201.86
Sulawesi Tengah,1959,06_Jun,23.86,28.45,19.32,214.45
Sulawesi Tengah,1959,07_Jul,23.55,28.25,18.91,176.0
Sulawesi Tengah,1959,08_Aug,23.7,28.7,18.76,114.37
Sulawesi Tengah,1959,09_Sep,23.79,28.84,18.79,86.44
Sulawesi Tengah,1959,10_Oct,24.7,29.96,19.5,101.04
Sulawesi Tengah,1959,11_Nov,24.33,29.09,19.6,125.1
Sulawesi Tengah,1959,12_Dec,24.12,28.75,19.51,154.82
Sulawesi Tengah,1960,01_Jan,24.09,28.71,19.52,160.05
Sulawesi Tengah,1960,02_Feb,24.01,28.68,19.4,190.21
Sulawesi Tengah,1960,03_Mar,24.23,28.83,19.7,177.69
Sulawesi Tengah,1960,04_Apr,24.52,29.19,19.9,172.12
Sulawesi Tengah,1960,05_May,24.38,28.93,19.88,181.01
Sulawesi Tengah,1960,06_Jun,24.03,28.63,19.5,159.79
Sulawesi Tengah,1960,07_Jul,23.66,28.35,19.01,228.75
Sulawesi Tengah,1960,08_Aug,23.97,28.97,19.03,155.48
Sulawesi Tengah,1960,09_Sep,23.82,28.86,18.82,96.27
Sulawesi Tengah,1960,10_Oct,24.81,30.07,19.61,103.07
Sulawesi Tengah,1960,11_Nov,24.59,29.34,19.87,150.79
Sulawesi Tengah,1960,12_Dec,24.74,29.37,20.13,129.12
Sulawesi Tengah,1961,01_Jan,23.94,28.56,19.37,148.83
Sulawesi Tengah,1961,02_Feb,24.45,29.12,19.83,177.24
Sulawesi Tengah,1961,03_Mar,24.56,29.15,20.02,174.86
Sulawesi Tengah,1961,04_Apr,24.54,29.23,19.9,201.64
Sulawesi Tengah,1961,05_May,24.37,28.92,19.87,178.1
Sulawesi Tengah,1961,06_Jun,23.93,28.52,19.39,179.22
Sulawesi Tengah,1961,07_Jul,23.61,28.3,18.97,142.74
Sulawesi Tengah,1961,08_Aug,23.72,28.72,18.78,110.6
Sulawesi Tengah,1961,09_Sep,23.72,28.78,18.71,86.93
Sulawesi Tengah,1961,10_Oct,24.53,29.8,19.33,97.69
Sulawesi Tengah,1961,11_Nov,24.67,29.42,19.95,128.98
Sulawesi Tengah,1961,12_Dec,24.67,29.3,20.07,156.08
Sulawesi Tengah,1962,01_Jan,23.98,28.59,19.42,151.84
Sulawesi Tengah,1962,02_Feb,24.09,28.75,19.49,152.3
Sulawesi Tengah,1962,03_Mar,24.17,28.74,19.65,174.25
Sulawesi Tengah,1962,04_Apr,24.32,28.99,19.69,198.36
Sulawesi Tengah,1962,05_May,24.35,28.89,19.86,184.24
Sulawesi Tengah,1962,06_Jun,24.18,28.77,19.63,200.05
Sulawesi Tengah,1962,07_Jul,23.71,28.41,19.07,161.96
Sulawesi Tengah,1962,08_Aug,23.67,28.67,18.74,157.34
Sulawesi Tengah,1962,09_Sep,23.89,28.94,18.89,87.12
Sulawesi Tengah,1962,10_Oct,24.97,30.22,19.77,102.89
Sulawesi Tengah,1962,11_Nov,24.68,29.43,19.97,142.83
Sulawesi Tengah,1962,12_Dec,24.44,29.06,19.85,138.14
Sulawesi Tengah,1963,01_Jan,23.79,28.4,19.24,159.49
Sulawesi Tengah,1963,02_Feb,24.08,28.74,19.49,160.65
Sulawesi Tengah,1963,03_Mar,23.84,28.42,19.33,179.97
Sulawesi Tengah,1963,04_Apr,24.3,28.99,19.65,179.34
Sulawesi Tengah,1963,05_May,24.34,28.88,19.84,166.62
Sulawesi Tengah,1963,06_Jun,24.22,28.81,19.68,130.43
Sulawesi Tengah,1963,07_Jul,23.7,28.4,19.06,149.05
Sulawesi Tengah,1963,08_Aug,23.65,28.63,18.72,141.2
Sulawesi Tengah,1963,09_Sep,23.83,28.88,18.82,77.33
Sulawesi Tengah,1963,10_Oct,24.78,30.03,19.57,98.97
Sulawesi Tengah,1963,11_Nov,25.13,29.88,20.41,129.05
Sulawesi Tengah,1963,12_Dec,24.89,29.52,20.29,168.73
Sulawesi Tengah,1964,01_Jan,24.21,28.83,19.64,178.89
Sulawesi Tengah,1964,02_Feb,24.55,29.21,19.94,159.85
Sulawesi Tengah,1964,03_Mar,24.15,28.74,19.63,220.55
Sulawesi Tengah,1964,04_Apr,24.57,29.24,19.94,164.29
Sulawesi Tengah,1964,05_May,24.36,28.9,19.86,180.04
Sulawesi Tengah,1964,06_Jun,23.96,28.55,19.42,145.95
Sulawesi Tengah,1964,07_Jul,23.51,28.21,18.87,183.16
Sulawesi Tengah,1964,08_Aug,23.73,28.74,18.79,168.07
Sulawesi Tengah,1964,09_Sep,23.97,29.02,18.97,146.1
Sulawesi Tengah,1964,10_Oct,24.21,29.47,19.01,120.25
Sulawesi Tengah,1964,11_Nov,23.79,28.55,19.07,163.35
Sulawesi Tengah,1964,12_Dec,23.85,28.48,19.25,134.96
Sulawesi Tengah,1965,01_Jan,23.73,28.36,19.14,158.9
Sulawesi Tengah,1965,02_Feb,24.0,28.67,19.4,158.67
Sulawesi Tengah,1965,03_Mar,24.15,28.74,19.63,153.63
Sulawesi Tengah,1965,04_Apr,24.19,28.88,19.56,155.98
Sulawesi Tengah,1965,05_May,24.27,28.82,19.77,167.12
Sulawesi Tengah,1965,06_Jun,24.26,28.85,19.72,147.5
Sulawesi Tengah,1965,07_Jul,23.6,28.3,18.96,163.8
Sulawesi Tengah,1965,08_Aug,23.66,28.65,18.72,110.56
Sulawesi Tengah,1965,09_Sep,24.08,29.13,19.08,71.63
Sulawesi Tengah,1965,10_Oct,24.99,30.25,19.79,99.55
Sulawesi Tengah,1965,11_Nov,24.4,29.15,19.68,104.57
Sulawesi Tengah,1965,12_Dec,24.29,28.92,19.69,138.36
Sulawesi Tengah,1966,01_Jan,24.18,28.81,19.6,151.15
Sulawesi Tengah,1966,02_Feb,24.45,29.13,19.83,169.03
Sulawesi Tengah,1966,03_Mar,24.28,28.87,19.74,203.07
Sulawesi Tengah,1966,04_Apr,24.63,29.32,19.99,189.98
Sulawesi Tengah,1966,05_May,24.47,29.02,19.96,175.26
Sulawesi Tengah,1966,06_Jun,24.05,28.65,19.52,151.72
Sulawesi Tengah,1966,07_Jul,23.57,28.26,18.93,135.21
Sulawesi Tengah,1966,08_Aug,23.77,28.76,18.83,140.18
Sulawesi Tengah,1966,09_Sep,24.07,29.13,19.07,74.54
Sulawesi Tengah,1966,10_Oct,24.65,29.9,19.45,110.1
Sulawesi Tengah,1966,11_Nov,24.42,29.17,19.71,158.02
Sulawesi Tengah,1966,12_Dec,24.39,29.03,19.78,180.62
Sulawesi Tengah,1967,01_Jan,24.05,28.67,19.47,157.59
Sulawesi Tengah,1967,02_Feb,24.05,28.72,19.44,165.52
Sulawesi Tengah,1967,03_Mar,24.2,28.79,19.68,168.99
Sulawesi Tengah,1967,04_Apr,23.89,28.57,19.25,177.09
Sulawesi Tengah,1967,05_May,24.31,28.86,19.81,174.49
Sulawesi Tengah,1967,06_Jun,23.88,28.48,19.34,147.25
Sulawesi Tengah,1967,07_Jul,23.6,28.3,18.95,166.82
Sulawesi Tengah,1967,08_Aug,23.83,28.85,18.89,114.94
Sulawesi Tengah,1967,09_Sep,23.51,28.57,18.5,91.74
Sulawesi Tengah,1967,10_Oct,24.19,29.46,18.99,99.0
Sulawesi Tengah,1967,11_Nov,24.16,28.91,19.44,126.42
Sulawesi Tengah,1967,12_Dec,24.22,28.86,19.63,152.46
Sulawesi Tengah,1968,01_Jan,23.94,28.56,19.36,174.99
Sulawesi Tengah,1968,02_Feb,23.62,28.3,18.99,146.04
Sulawesi Tengah,1968,03_Mar,24.16,28.75,19.63,156.25
Sulawesi Tengah,1968,04_Apr,23.97,28.66,19.33,169.77
Sulawesi Tengah,1968,05_May,24.28,28.84,19.78,148.64
Sulawesi Tengah,1968,06_Jun,24.19,28.8,19.65,181.38
Sulawesi Tengah,1968,07_Jul,23.72,28.42,19.06,259.5
Sulawesi Tengah,1968,08_Aug,23.8,28.8,18.86,184.26
Sulawesi Tengah,1968,09_Sep,23.66,28.71,18.65,89.16
Sulawesi Tengah,1968,10_Oct,24.23,29.48,19.03,104.79
Sulawesi Tengah,1968,11_Nov,24.15,28.9,19.42,120.29
Sulawesi Tengah,1968,12_Dec,24.32,28.95,19.72,143.45
Sulawesi Tengah,1969,01_Jan,24.07,28.69,19.48,130.28
Sulawesi Tengah,1969,02_Feb,24.3,28.99,19.68,161.85
Sulawesi Tengah,1969,03_Mar,24.53,29.13,19.99,181.04
Sulawesi Tengah,1969,04_Apr,24.38,29.07,19.74,175.22
Sulawesi Tengah,1969,05_May,24.49,29.05,19.97,163.94
Sulawesi Tengah,1969,06_Jun,24.05,28.64,19.52,130.98
Sulawesi Tengah,1969,07_Jul,23.67,28.36,19.03,176.01
Sulawesi Tengah,1969,08_Aug,23.73,28.73,18.79,108.38
Sulawesi Tengah,1969,09_Sep,23.86,28.9,18.86,79.51
Sulawesi Tengah,1969,10_Oct,24.57,29.84,19.37,102.07
Sulawesi Tengah,1969,11_Nov,24.38,29.13,19.67,124.99
Sulawesi Tengah,1969,12_Dec,24.05,28.68,19.45,142.41
Sulawesi Tengah,1970,01_Jan,24.08,28.7,19.5,146.25
Sulawesi Tengah,1970,02_Feb,24.23,28.91,19.6,174.49
Sulawesi Tengah,1970,03_Mar,24.38,28.98,19.85,187.26
Sulawesi Tengah,1970,04_Apr,24.38,29.05,19.76,165.63
Sulawesi Tengah,1970,05_May,24.35,28.9,19.85,201.67
Sulawesi Tengah,1970,06_Jun,23.97,28.56,19.44,177.1
Sulawesi Tengah,1970,07_Jul,23.62,28.32,18.98,151.37
Sulawesi Tengah,1970,08_Aug,23.75,28.75,18.82,114.47
Sulawesi Tengah,1970,09_Sep,23.91,28.96,18.9,111.37
Sulawesi Tengah,1970,10_Oct,24.65,29.9,19.44,110.26
Sulawesi Tengah,1970,11_Nov,24.3,29.05,19.58,137.22
Sulawesi Tengah,1970,12_Dec,23.97,28.6,19.36,146.75
Sulawesi Tengah,1971,01_Jan,23.95,28.57,19.37,171.18
Sulawesi Tengah,1971,02_Feb,23.72,28.4,19.11,143.96
Sulawesi Tengah,1971,03_Mar,23.92,28.51,19.39,176.31
Sulawesi Tengah,1971,04_Apr,23.84,28.51,19.21,155.5
Sulawesi Tengah,1971,05_May,24.38,28.93,19.88,163.09
Sulawesi Tengah,1971,06_Jun,23.67,28.27,19.14,185.03
Sulawesi Tengah,1971,07_Jul,23.62,28.32,18.97,210.17
Sulawesi Tengah,1971,08_Aug,23.71,28.72,18.77,228.2
Sulawesi Tengah,1971,09_Sep,23.74,28.8,18.73,167.41
Sulawesi Tengah,1971,10_Oct,24.19,29.46,18.99,121.83
Sulawesi Tengah,1971,11_Nov,23.63,28.38,18.91,151.21
Sulawesi Tengah,1971,12_Dec,24.04,28.67,19.44,132.72
Sulawesi Tengah,1972,01_Jan,23.89,28.51,19.3,153.92
Sulawesi Tengah,1972,02_Feb,23.97,28.65,19.34,144.87
Sulawesi Tengah,1972,03_Mar,23.69,28.28,19.17,166.14
Sulawesi Tengah,1972,04_Apr,23.96,28.64,19.32,160.23
Sulawesi Tengah,1972,05_May,24.35,28.9,19.84,171.28
Sulawesi Tengah,1972,06_Jun,23.73,28.33,19.18,142.7
Sulawesi Tengah,1972,07_Jul,23.85,28.56,19.19,140.46
Sulawesi Tengah,1972,08_Aug,23.84,28.84,18.89,120.04
Sulawesi Tengah,1972,09_Sep,24.11,29.16,19.11,72.39
Sulawesi Tengah,1972,10_Oct,24.75,30.02,19.55,101.08
Sulawesi Tengah,1972,11_Nov,25.0,29.77,20.28,112.32
Sulawesi Tengah,1972,12_Dec,25.05,29.69,20.44,122.8
Sulawesi Tengah,1973,01_Jan,24.15,28.79,19.57,155.73
Sulawesi Tengah,1973,02_Feb,24.64,29.32,20.01,151.89
Sulawesi Tengah,1973,03_Mar,24.43,29.02,19.9,177.37
Sulawesi Tengah,1973,04_Apr,24.54,29.21,19.91,181.66
Sulawesi Tengah,1973,05_May,24.38,28.93,19.88,178.56
Sulawesi Tengah,1973,06_Jun,24.53,29.13,19.99,176.98
Sulawesi Tengah,1973,07_Jul,23.77,28.47,19.13,175.57
Sulawesi Tengah,1973,08_Aug,23.82,28.83,18.89,202.14
Sulawesi Tengah,1973,09_Sep,23.84,28.88,18.83,162.19
Sulawesi Tengah,1973,10_Oct,24.67,29.94,19.46,105.79
Sulawesi Tengah,1973,11_Nov,23.88,28.64,19.16,141.95
Sulawesi Tengah,1973,12_Dec,24.1,28.74,19.49,144.36
Sulawesi Tengah,1974,01_Jan,23.88,28.5,19.29,132.85
Sulawesi Tengah,1974,02_Feb,23.75,28.43,19.14,169.99
Sulawesi Tengah,1974,03_Mar,24.1,28.7,19.57,157.34
Sulawesi Tengah,1974,04_Apr,24.09,28.77,19.45,163.06
Sulawesi Tengah,1974,05_May,24.38,28.94,19.88,166.81
Sulawesi Tengah,1974,06_Jun,23.89,28.49,19.34,214.62
Sulawesi Tengah,1974,07_Jul,23.64,28.34,18.99,237.89
Sulawesi Tengah,1974,08_Aug,23.97,28.98,19.02,135.8
Sulawesi Tengah,1974,09_Sep,24.05,29.11,19.04,136.4
Sulawesi Tengah,1974,10_Oct,24.33,29.59,19.13,120.19
Sulawesi Tengah,1974,11_Nov,24.18,28.94,19.46,137.68
Sulawesi Tengah,1974,12_Dec,24.09,28.73,19.48,122.35
Sulawesi Tengah,1975,01_Jan,24.11,28.73,19.52,147.47
Sulawesi Tengah,1975,02_Feb,24.15,28.83,19.53,140.4
Sulawesi Tengah,1975,03_Mar,23.88,28.47,19.35,173.85
Sulawesi Tengah,1975,04_Apr,24.29,28.97,19.66,200.46
Sulawesi Tengah,1975,05_May,24.34,28.89,19.84,214.63
Sulawesi Tengah,1975,06_Jun,24.12,28.7,19.58,199.86
Sulawesi Tengah,1975,07_Jul,23.67,28.37,19.02,239.51
Sulawesi Tengah,1975,08_Aug,23.97,28.98,19.02,200.77
Sulawesi Tengah,1975,09_Sep,23.69,28.74,18.69,152.4
Sulawesi Tengah,1975,10_Oct,24.28,29.54,19.07,137.53
Sulawesi Tengah,1975,11_Nov,23.97,28.73,19.25,165.87
Sulawesi Tengah,1975,12_Dec,24.08,28.71,19.47,148.8
Sulawesi Tengah,1976,01_Jan,23.92,28.54,19.34,150.29
Sulawesi Tengah,1976,02_Feb,23.6,28.29,18.98,168.45
Sulawesi Tengah,1976,03_Mar,23.7,28.29,19.16,175.24
Sulawesi Tengah,1976,04_Apr,23.93,28.63,19.28,174.42
Sulawesi Tengah,1976,05_May,24.33,28.88,19.83,166.22
Sulawesi Tengah,1976,06_Jun,23.56,28.15,19.02,151.65
Sulawesi Tengah,1976,07_Jul,23.59,28.28,18.95,144.78
Sulawesi Tengah,1976,08_Aug,23.79,28.79,18.86,136.37
Sulawesi Tengah,1976,09_Sep,23.91,28.95,18.9,73.88
Sulawesi Tengah,1976,10_Oct,24.58,29.84,19.38,111.58
Sulawesi Tengah,1976,11_Nov,24.05,28.8,19.33,161.03
Sulawesi Tengah,1976,12_Dec,24.12,28.75,19.52,139.4
Sulawesi Tengah,1977,01_Jan,24.17,28.79,19.58,150.18
Sulawesi Tengah,1977,02_Feb,23.54,28.2,18.94,146.99
Sulawesi Tengah,1977,03_Mar,23.81,28.39,19.3,159.71
Sulawesi Tengah,1977,04_Apr,24.02,28.69,19.39,187.31
Sulawesi Tengah,1977,05_May,24.51,29.07,20.01,152.76
Sulawesi Tengah,1977,06_Jun,23.51,28.11,18.98,181.45
Sulawesi Tengah,1977,07_Jul,23.67,28.36,19.03,147.46
Sulawesi Tengah,1977,08_Aug,23.79,28.78,18.85,127.19
Sulawesi Tengah,1977,09_Sep,23.94,28.99,18.94,92.94
Sulawesi Tengah,1977,10_Oct,24.7,29.96,19.5,113.81
Sulawesi Tengah,1977,11_Nov,24.31,29.06,19.6,124.94
Sulawesi Tengah,1977,12_Dec,24.14,28.77,19.55,140.46
Sulawesi Tengah,1978,01_Jan,24.07,28.69,19.5,150.1
Sulawesi Tengah,1978,02_Feb,23.96,28.64,19.35,166.88
Sulawesi Tengah,1978,03_Mar,24.38,28.97,19.85,211.6
Sulawesi Tengah,1978,04_Apr,24.08,28.77,19.45,193.6
Sulawesi Tengah,1978,05_May,24.44,28.99,19.94,156.68
Sulawesi Tengah,1978,06_Jun,23.86,28.46,19.31,166.82
Sulawesi Tengah,1978,07_Jul,23.68,28.37,19.03,189.19
Sulawesi Tengah,1978,08_Aug,23.87,28.87,18.94,154.36
Sulawesi Tengah,1978,09_Sep,23.91,28.96,18.91,164.42
Sulawesi Tengah,1978,10_Oct,24.37,29.62,19.17,109.08
Sulawesi Tengah,1978,11_Nov,23.81,28.56,19.1,147.16
Sulawesi Tengah,1978,12_Dec,23.91,28.54,19.31,135.98
Sulawesi Tengah,1979,01_Jan,24.1,28.72,19.52,143.24
Sulawesi Tengah,1979,02_Feb,24.69,29.37,20.08,151.02
